x1,x2,x3,y
25.3740198876119,77.93755850424783,44.5041584773379,188.9109683424893
26.253775115814587,67.92701391911032,3.2956823351960427,107.90789952970908
24.75255619334422,27.062216147410126,44.596373906302794,178.136029714454
26.050019348157782,47.13619303911594,24.489298903063318,160.8353038954099
21.019271338936324,39.837838619941564,15.048775770520455,122.19285202833588
20.497913165141753,78.9701561505313,29.252102407237118,159.59308808567414
25.88217247878937,25.347532175671397,1.520145053932459,78.08940321367403
30.111022770860973,55.833148488873675,41.427570423252064,200.92308398524096
27.871553903930497,74.57260497797256,37.7213514579964,189.0973759824838
33.7225114308027,72.89253994512588,30.592574176586428,202.16515650329706
21.90384416988421,23.808708942512457,39.88519651498842,163.72386053225773
30.369355913282675,60.53876296427015,29.459149630603136,179.0248393912208
33.226836324328175,22.66921298640309,28.302707804302656,186.2026143876825
24.950797042922044,63.62802567711919,4.711404447043383,107.88105018008318
34.97585871631309,82.47579933659061,23.695737520101073,194.79904887311594
33.449987623545915,26.78659748387003,30.130813846734544,188.33988419672002
21.277509934449412,30.166300835344067,13.315615779898732,117.42434927163634
18.031901496001986,46.2528488768147,38.01356217014168,165.1118206132802
34.69716805524952,56.361693656228944,24.810293997500406,194.44092226103874
15.806504794419014,66.2131598248501,9.384031716048874,113.90604654067931
33.73659478649516,86.25946900851206,34.60526989069586,206.86439943807125
22.034196359176164,60.40415652881702,19.33488549737027,143.5866113523767
16.397238413693234,69.14794851201799,40.15729630787723,161.84125318873225
34.26788868427101,48.01533668771678,37.22835976051582,208.97686976041587
26.510990156622064,53.855526542329464,39.92458852765272,185.34465290671224
18.507425572468993,35.638878145073754,39.744687485324874,162.34510236085634
24.966660565884744,42.33667379110916,11.028403681847132,123.4127741466049
26.01326758881703,81.31200049568659,48.610732547313496,201.45229703720082
25.360306978170396,88.97413030811174,0.009743116865856827,88.97414339698206
22.368978398331578,70.87183956605237,28.717753515193895,155.72096415335926
22.010410685723237,64.36518936815015,21.300253970817213,144.4440440467658
33.12174120962521,88.63782128219479,14.834834881404307,169.88022959279238
25.50720963638996,34.32574707524289,4.06761863615025,95.32729627809032
25.07777593582547,69.58610972159084,31.16277624463174,169.08257607951873
20.592028652902634,50.71934667979548,32.238035761354396,160.16662346394466
33.02518415593127,63.26155950770587,35.28013081143499,207.5202402335934
24.924389589798487,84.02836472957625,23.967778380012184,158.79852110466464
30.34376577862254,61.95654555827712,48.0053519584281,210.39387401572654
23.850910296294913,36.90249597394512,35.1460499030984,169.04897392138238
24.279633963337748,25.93316312927253,22.62134432333528,142.0804157751839
31.28417534109326,67.39284796034022,7.221154313224925,137.71468870542554
32.134598930117946,69.9984423975294,40.3804849517502,206.8209088524887
22.87363771981226,45.28747862015233,23.142112851716412,146.65890940795254
23.847874814963873,62.82165340897302,21.63631379667198,149.82639554013048
15.670648694715588,75.67009313580559,18.01368598665053,136.6434058563759
32.15869827994658,68.18776934488358,40.54956365276197,206.9519474161303
21.15358178955897,34.35656276065269,6.370775940077672,95.97144629101382
34.52156664945038,44.696420648613405,6.098721715129757,139.71223473068582
16.708169656165307,72.14756389226253,2.1999515279155277,87.45513505897301
34.58209876030309,62.98218389140554,46.780967816432856,229.73688727041934
18.548575389394138,76.63722517761323,25.782093370039128,153.42594984523026
21.064390934371822,72.24932578161372,32.058135292258854,162.3651766848879
32.90133445872428,88.58044504176675,47.26161624347917,223.20418104221417
30.02356095616836,66.181207258253,18.847495558319476,165.95708806464532
16.628944257823186,69.68789524439133,44.65759094262957,171.95171694548148
32.2368764658966,83.63507684529063,37.14518014411997,206.84383775995428
18.077998093875472,54.08584992674738,45.925507534427496,173.92600463204067
31.19032149449756,64.39595991695305,39.87322451863116,205.8210349314054
29.47161400879962,52.2616893685073,37.788475286862486,190.44123673714273
19.030567560126258,21.35093925588893,13.53976481737067,109.97021101115925
24.00048479055605,39.51089047089869,18.6475460320401,141.19299657174446
26.39779369742633,64.15458131734525,11.77234127758322,136.16308882776715
33.8345142323785,52.689959367325415,13.041780799150787,161.49895900619836
28.52967499041209,32.58937038864394,4.446122944336878,105.4296473067013
26.314946131022918,29.274926938640064,32.82886277117981,168.4077394938001
15.831579196931875,25.6310240146534,30.318973928701688,143.6241317593025
27.060277267291763,24.737261425792,25.86118075581251,156.90456156073975
30.82621428625334,81.87132783901173,20.98010104670645,174.67805665860578
19.298252740727918,83.08323853682211,18.239190668512396,137.07868548387376
32.59829253454029,41.175277224598815,7.149877559771939,131.71243184409911
26.534047977155126,20.507669961060113,8.368642577006803,107.62550169472915
19.666656452986533,76.04365594889708,6.595196941540044,111.7485802737738
25.883602318839074,84.60112221415234,32.1609015365029,174.30742749891618
23.394546338522446,48.94479959443602,12.528087828399027,127.54980820330496
34.03404812781074,76.91358450003156,34.077703657172684,212.41940356663673
16.250525914856915,24.649148313700444,8.971638606774107,98.60079813124187
27.268303918715798,28.511114467346882,8.947522014858865,115.39882326378942
25.057510401311696,31.002773012586147,17.069486099047875,135.64258864957336
18.058863729508523,27.530509189970388,44.971873119735825,167.2212169349402
20.28808595859291,83.2875533820345,40.74481451264868,170.5964187250173
25.45465658763988,61.23831151861656,21.07808780584598,152.8777650448998
19.663751088432328,63.84107663417061,28.402332089375765,154.35741158072034
34.110473919098695,79.83740370945316,8.5451897588264,152.09193213404572
16.155763940397282,74.40599640011604,34.756898626374884,161.21633844874637
25.786844838313016,72.79976331246513,17.867434583229624,148.99492712598538
19.38640802422764,52.69861648851976,44.947409279052216,173.9795086844086
29.54325619480277,84.72206932951988,48.562091644017556,208.55368755819194
33.977710745066666,82.65743580110644,19.28293448880413,179.27347852442472
22.881672970200636,56.848952727641475,14.293391782313869,131.18701632907715
33.6308881421304,61.39851890292397,44.83809231281341,221.74437996487768
21.189390981772018,68.04939257983494,47.20739002122398,178.05847135635662
22.09244315281553,55.65022934759483,15.791574757652855,133.64638521163602
22.420775259692054,30.14290615151422,49.90356267961186,178.67225680549777
15.779156926969284,58.56609356884221,38.141443319714725,158.96688468634235
34.246761149624135,35.544562217897436,39.07236893128363,212.82669723069827
32.33191377191007,47.33934716989222,19.44489153200698,169.41686328381826
31.47104453223638,54.18367007967231,15.012442345806926,159.6211674122406
26.301445660733872,43.03088296487529,41.63916570942441,184.21196003481487
21.09806248770127,25.59405765426247,31.155974404734227,148.46550064492885
15.073126226892985,45.343909512074404,38.91203818132227,159.66877904926812
32.878670213399815,24.737147566058837,36.214725359566444,198.8831535485954
18.41048247374583,88.94100962795214,5.624897890694269,106.68986457650817
34.15942132964908,83.7759592101834,39.54826994343495,219.71486021402626
34.195820408097006,77.0155577691372,32.13254165402841,204.22474635319384
15.929008254399955,67.05639048604236,5.373570198434063,99.30936207511937
17.510995797969542,73.66884766834377,49.08244381441334,174.7839882359149
21.538842005093898,68.5962315176196,5.411021178370268,103.05003206707903
32.544010816262166,34.69522821714391,26.685074858827583,183.59596027821385
20.172416697760774,88.40690955003143,42.726760015083975,173.76359897316638
23.207658460712594,38.284011989173905,44.11738059198769,176.27873474731982
22.527750754689507,68.26357156100181,12.461827226440835,127.11993399969737
15.194007098460844,41.0438834577054,33.93119283701392,154.05537983058485
24.957383610286385,53.31831780618223,22.222071708849793,152.69848317403412
33.05789990383974,27.792002503428513,9.156172989225887,135.27823333820533
26.804613337381742,53.618684796593925,1.6671848929479205,94.29619727973098
30.07875368882848,55.6825288129637,3.572015030441195,112.72190261904393
32.9922497874463,70.38329891135325,23.1324183557436,185.97048172852612
26.01090601239991,86.8829693346615,15.442091775231443,145.7848041092697
22.763398524130437,81.60919474035492,49.170755763321395,187.6077190733226
29.52182667445323,38.100895508694165,30.479064815180035,179.7573471042288
28.740385330064854,84.02655751966246,16.36468217854436,153.89894732149133
28.230486482923496,31.92069089764236,28.05665281794616,173.30113972741907
27.513638245227053,36.18059572938739,11.919284607673408,132.46679592611036
23.126644619275357,85.31104111912944,31.724769548277816,161.15316886386395
27.102032444743013,34.941453257122646,18.9353954373957,148.04139096340933
16.852509661027344,34.33748729530981,33.490252061915974,152.39938024511167
20.046454885274905,21.99629457379048,26.63516535258557,136.43498125402186
25.805930635806146,87.4180261569416,28.910333264900917,168.2458030678883
24.206581012855303,80.36136656036695,23.576274272603992,158.38512494436677
31.436029185084006,72.84487856463863,23.539538902110777,178.58643510686778
19.186986466734204,40.35207061234718,44.205201147410556,168.1489479664524
24.468698671880976,66.44110755472762,19.684910652882493,151.25045042983524
34.614786871668585,73.58489502837097,47.61757519795277,231.543824230982
23.23681828294537,73.34501574078081,25.815799442455894,159.39387573004777
25.767683737928664,61.26102544229743,15.126104625693321,139.10045113443954
25.11915815469863,34.552184787349795,38.75125278147467,176.98982136438786
33.810079057588055,41.31104142932618,9.500464741562615,146.1397833558081
21.083974392725615,75.04166868971959,39.37447843146869,168.2962237186846
21.275642866114573,42.97412253763322,11.451295603668859,116.84418114130212
25.427540429474824,54.64381233436624,24.185180415758644,154.54255472686697
30.951182012743764,41.18355995573221,18.636335241704714,160.99128974747833
23.878389090127556,57.63539247913754,46.96238614375544,186.96779526001325
28.273423307252962,47.35022095782369,48.35578086856807,198.84469828302295
15.127580868131814,60.61532745833784,5.91836197877908,102.584431408119
22.74446282420414,34.15505612212813,40.33723717361261,171.65610171030164
33.66226442337306,74.3127957672429,45.78118905333925,221.87529468084574
16.943529875415372,25.880120016443797,25.391000734540114,134.50315287414747
19.29391774926711,37.55628927506275,8.23879434135591,99.65101043755512
26.985871326209576,80.57595610507406,9.193332072397054,134.56642314187457
20.619263791844606,85.59787457450304,37.58024341615714,171.65127921653118
30.921370507938747,49.97229812235052,15.483975076026823,155.42577109905363
34.74552258629889,71.78574603552694,48.45009370710765,229.5658277549333
18.595956269901507,76.70886445083714,21.157176067323892,143.2638827466186
16.56912762684532,39.68820142663322,12.623464876063977,116.80925638233282
27.15505366191305,50.26434168366921,9.331074578341337,124.95637671735133
26.934459802124344,60.04964230157474,26.06331192812219,167.9701333151673
23.094117486583404,47.38597548984381,25.635731205914848,152.39510589529692
33.75773952189767,21.234438033664247,25.363988227461448,174.23886734845598
33.707889793355974,55.97001514883857,24.132620915643837,187.61604744189387
27.19057019508127,62.52348761521827,3.4733514706105306,107.01491217156612
16.60126805057931,69.97687962694361,36.432109459203076,162.8587455221528
31.51776452853629,60.852855129873475,35.1503241417656,197.20430283460132
19.978870495937457,39.996106870801796,21.740160224251127,136.9931396572963
25.889646656005258,61.20505688012432,8.474413746002835,121.3408860402069
23.790155608951036,20.670788139920894,45.72868399937968,170.5072019195282
32.03074343795851,75.07576963452033,43.36946359899436,211.55257306163801
20.101744448427965,42.441573495622244,40.82775120202582,168.4150651433486
15.650523589825038,44.58005833897684,9.043701911070578,106.81951550142266
19.22525833876393,87.97203918715698,17.959377670828253,142.9937165542684
27.383454707316734,26.912707807718185,48.118587715169085,195.70871852270471
29.40535847894791,65.19834679146769,37.293977266039406,195.34472433885668
23.0557106809299,53.59695454243189,19.388940975361567,141.09720895701122
29.147940000658554,47.39329855263348,20.8413251962426,156.86854342673752
25.090058481096715,42.55354154535739,43.23283038680068,182.8329869551406
18.32566737512159,58.9946152878742,15.827539973881194,128.55170280753666
20.86421543396129,68.84579231437667,39.69693532659782,170.94719156066157
26.38994517037152,69.88628579527222,44.87306402849895,193.07809537491605
16.794018380296915,23.341365277512924,35.53127261903529,150.75572043855988
16.423113577558194,61.02842441638478,42.908133859117875,165.8289213626806
29.77092106793927,77.26768493209173,1.2111169209068517,102.59970970027948
19.47635229645246,22.12781903680683,32.13168867429273,146.6606061046358
24.857291688948933,67.7929847313464,7.99343276185589,121.82707899789754
27.950395911403263,39.94777943041181,18.434720587263627,151.97789671803238
21.845311855794925,27.43012569749743,22.532412305046236,136.21860721446842
32.09137328065282,69.48978745412927,8.462976210202289,141.389986415526
23.22383035989172,28.508964066278836,7.346899797300632,103.13352343487695
32.26206851751187,61.19034894914974,34.82653968021111,198.40819117198745
17.180272312818573,68.8463288946086,31.36117914539914,152.72948649886652
24.845557128960696,50.31521536011956,3.9148633493452376,98.72076833580984
30.297665230842565,43.46562261495002,18.26597815824217,159.2396380699601
29.456784078004247,30.978358992745406,16.547419736786345,146.61246947262993
29.13259739757419,48.26131028734511,33.69599370422682,188.11809235069893
21.680999313375384,64.71174794024665,12.602342983603526,128.39339430320453
22.54107862003398,41.55605953633524,27.155694335766018,152.5727187122227
22.622937640694712,36.4434382791867,30.805310335143993,158.67944632109197
30.21570097233795,46.03963318524133,36.38957443464484,191.59097089828953
33.48708692387601,84.72512988076899,32.97487452294339,205.3854241706752
26.63177675699511,74.1894261095199,17.987043475126157,153.33020752185135
19.493147952835333,30.18974310567508,6.28312748057529,93.8079839217231
18.533646283526103,66.07381857493567,0.9656877481043769,81.45767286821807
24.18248046573362,47.69527748376987,14.712520404423056,134.40044971259317
19.300095365400573,52.662953596148796,31.15914807001465,153.0168439791728
33.718744964971194,21.549329289068265,21.51000483713288,170.62997464565427
21.505812367234956,82.22941469894326,41.864288892488055,175.759108465297
23.88366813756733,33.898668247596504,15.197595333085406,127.76249176233979
33.94855996119586,56.78785117880013,40.18849762705573,216.03706351585683
33.07963393178571,69.8927101441952,31.67444759188544,200.4727641315915
15.234132214618082,74.2379436658235,29.266527094503104,150.05760326195409
28.169036693168508,44.2732050344048,38.694933448341146,187.63709096707203
30.629241775094187,77.23161828660824,35.12957159659278,193.73237855068882
31.665425640716958,24.46063286821028,38.02656824849006,194.1844082902599
31.969435488125292,28.70963638350493,26.65413303374012,174.09770612960668
16.004860196459642,62.62334027210265,37.66927120078047,160.1560927345406
30.610510304877238,80.88379976097481,21.22095795838208,170.77064073585984
16.38788171808367,33.083667437895414,23.23230005703944,136.6191551032038
25.334720898801287,42.22906977337793,1.9775364668127626,86.360492513721
21.7233067715916,51.48445590959922,38.23241203955131,172.28318709953732
32.75126143632383,82.61257655205634,34.76513553407988,203.77393314032835
15.36220367641681,32.13612097302557,36.046627417095564,152.07991755541212
32.275792459300064,83.29145787692525,38.31440687949127,208.12726494181575
34.42439823770989,86.54773557649577,1.793984089442452,127.07258869369244
17.082192987683328,40.60252209618652,27.70085095538094,147.3293283673707
18.636169313338996,47.77193798839178,26.043852287905345,145.39522169188672
20.81753708463165,32.78179917609695,28.37007909618522,147.90723534344878
30.076274259567377,71.30528354122657,47.86591829926811,212.5151514998455
32.744254851526534,73.0106900449835,25.146696854162442,188.1641687312924
25.378747285295137,52.503441152726985,27.046812159903755,166.6177231078192
29.963235980573923,52.74528393307791,17.115810048567585,158.1839671334056
15.891400814252616,50.15193824169067,16.458884460056066,127.16793541693745
16.729150142403046,53.13479255329608,12.114058005897949,115.23038873150838
31.052806247058594,65.94891939607712,46.5084357323839,211.14888274550566
32.045277487823626,34.848777910535794,44.72393123833879,210.15732293351073
33.874031856404414,68.73844327103731,25.87070944084491,188.24529443914386
29.573125684732055,26.96231182165329,39.34351345925626,188.12783012035663
31.257019430735156,54.292589949157744,40.76709130688849,205.83514788129438
19.835290149593632,38.958249823797146,26.982386026518245,147.29669220512176
33.81931575685587,73.7662933653398,25.31881622926503,191.1839765633555
22.155965306508836,21.043718490836554,30.074647648747067,150.12075319377837
23.40670778390998,50.08920205944452,32.72099177698614,165.8479005831602
21.682093041731264,31.18498934794993,39.592334643407995,166.8830526305814
23.765972160663317,44.147345933146255,37.8448438554441,170.14607392016694
22.446141971460953,47.17267007319754,23.572817044039883,148.3128624832931
27.06897186762756,58.22172153245252,36.90731422336949,184.97046384865052
28.56245003073293,62.0417692505615,6.215417495273151,121.23548158205634
17.542052275414807,41.04039756378155,37.480284329117694,154.50877344248286
26.707087287935042,55.41883304099444,46.687381762486595,195.85330001964047
30.80262747452217,70.22758044588389,28.91850115109427,187.50580959028255
16.345118279347357,89.16475593728049,22.62350252071712,143.5529078846324
19.57596330983245,42.37326878556499,32.603290984263886,154.2155393490259
16.14004775103868,21.82405201899151,49.10409505377189,159.52385841450388
19.958648996116146,89.34868961294264,48.2628915577606,177.03382705101794
31.142140406390254,87.43753648588944,36.867740501243055,199.80991273880161
33.85463548270251,86.69626937744212,33.56140389283351,209.43297409623983
27.78215693989413,83.540774019054,30.716477053036527,177.60438407518933
28.4194941897157,23.742600688793992,17.461614545456843,140.8348698239613
27.897120868594534,70.87292401787651,21.336288993669683,162.7034589283437
24.959526051747865,56.98792883810406,39.93103671151228,179.5614762462646
20.446307943621655,23.69483453609838,11.031195415512713,106.03431975804992
24.690459703820427,83.19432334351814,34.683851822596104,175.07842175636398
25.06145200543218,66.92240460815472,19.483416005408284,149.3652604763186
25.235609131389616,36.742375640016334,19.334626900277783,142.96764628977775
26.713086708575986,30.887806405034112,1.1669341415323553,85.16471445379733
20.188983421361527,55.61182026010994,17.114135633316113,132.76875832997197
30.902205650534494,34.73235519994024,17.364417949817852,157.12205255470656
19.214133301498123,48.43204090380402,42.33555611662595,172.6728449550839
24.962598870960846,30.955552935631953,8.449068461108917,110.1515074508131
23.222545565187584,50.52344544353237,20.284095025106513,143.939101068204
23.4898566535307,67.68239672493692,26.161637446252133,155.74715500238722
20.365744008555453,51.075355479217876,5.83770180058194,99.641051269173
18.944853323340336,61.11482417965925,6.339742216833832,104.55132931612928
20.439091187963975,22.016095939853347,17.486979542199176,121.8526683219471
17.461042471806497,86.03991563751983,38.10217539424941,164.72368572241496
23.507129925399674,49.089199610599955,46.45950682646651,186.13668550069013
16.094654138499717,26.69803451141344,14.572582382270372,111.26840153689795
15.723207610495242,45.14353816724271,4.119062601063916,89.22033350274522
21.854618508558143,44.459757888565164,29.680735219028037,155.43921924935782
28.236783796987574,22.624156980876155,2.3230738610954815,90.02589008044768
28.08349202948149,41.64882151545328,48.41596031160509,202.7453744424656
33.465990165398594,47.67019227487269,24.93706397816524,186.06041276891125
21.251960498166003,43.47018219556294,44.97513800657732,176.9910601329111
30.049366751729885,33.2543406540901,9.775129509827678,133.32000617190118
25.546217912847865,45.14208553915102,3.743431471133735,96.27493837540332
33.923737879825225,82.11852317782744,26.909928916091285,195.5020910499937
29.83132216933659,22.285852421594182,24.390149443440745,158.02658732191162
20.178085495862792,41.29431626945026,22.25998231353172,143.0057418698001
16.711991056455368,48.58930952490848,16.33643452937531,126.07215605122268
16.352094989447664,28.776521887573136,2.1794788658605957,75.82634375532776
31.59287610705857,79.98886639979631,27.914988368565226,190.55909914095136
28.629212250343425,45.68269633057625,20.41898403157379,157.70401637199376
16.3522512718443,44.60091714294784,24.482792893584914,138.2765566574298
31.37738541040943,55.99450221341004,7.536554213796887,133.39990829325012
30.408235741372877,31.162206845073705,1.521301410135556,95.02305099059535
24.475465850288458,25.821321319272542,34.84950771108962,169.03283066488052
18.144077671139087,88.21727875636623,20.545614656642673,137.763875430448
33.673578122658704,57.90005760134977,0.6945067483134004,110.90717944289139
31.180472805833528,81.16738433960366,33.61368270123683,196.54318217347657
30.012295032817168,80.78267745552574,46.00078884980034,204.62721244963183
15.833458012047686,52.91742899619833,45.187446537169556,165.18943642170547
29.866658271313135,80.33767293099757,0.7199386266409757,104.40931268546166
21.776469648456146,55.90851893400393,23.086145908334547,148.08902249386347
32.54255123797003,65.77605705259484,31.85172045363548,198.18424533414833
18.136254106336114,65.0225031808927,39.627437064661066,167.1507543699628
27.981612040377687,26.53108248500775,41.36749817205812,185.90513966068846
32.579578005645345,75.8242284399112,5.36726455839549,138.06417068706486
15.448517783241103,22.602270163475218,45.46119647748171,162.93722974951925
34.093327137581376,58.35774577557496,39.35280479228665,213.8771159074155
29.97926301720797,70.09474652468715,19.03604406177376,165.5087309194986
18.24996830948883,46.57155506757079,0.9363076329931663,74.76014265533955
15.98588985528833,68.4394765439721,30.15805800684384,150.87292141835576
19.998034432737796,88.63142290454749,20.208191076649662,142.33303369298113
24.705112082944822,25.35980492740814,39.171773458328545,170.64356044431742
26.52811102907267,84.6768436877451,39.16055776895257,187.90588614476889
22.6323299821827,71.09118088498485,45.07387907350082,180.8807089670978
20.203155819241022,24.231284608968913,4.840602829757157,83.114885349854
17.037847761320272,65.44699129865793,11.761728998532329,118.5991785249699
20.725180707663664,74.55542855334028,22.05207611282634,150.51241488591856
31.133870393894785,50.837565368636476,8.46323753577095,135.8649407167688
34.11302996459507,34.33610674574169,11.716589598300398,148.55169828283772
19.608333242346998,58.69232133176924,20.356849693863865,140.80319372875323
21.074477032636516,70.50259202508443,45.76585963196512,181.41509375021857
26.22300424870349,55.06977856285369,11.844584663066527,132.2650081371335
20.540250486519575,63.16986315369944,29.723202426361805,155.25287791303498
32.44247817888303,43.86135777087556,39.11828975755798,203.41777652962026
16.914291110403234,30.611153833162362,30.48101418994405,149.2640069485564
26.231890154243885,60.27590453780018,35.44754621670785,183.88492857044724
34.628428498440506,86.90682202220621,13.597040140650085,172.87240909164242
24.77795663584903,49.74075489476077,32.66576123845733,170.6492657742106
29.175313104583083,33.0590538536931,4.993367646099495,108.98544448374797
17.50371584405101,83.12191732284495,26.89798158220495,150.53327760208975
33.0822732095901,70.56213241057677,38.95456268818063,208.5151059255832
23.74563296489235,28.041816375515225,32.252100612039634,160.09221558529327
17.372875314831607,78.20744807128128,34.26976229547693,160.72124278013297
18.397741464381145,74.13745572401406,7.326827539453667,106.07605031785738
27.89490497153637,48.76299334942645,30.08178679116682,177.2926737537565
23.127328105549232,77.03380769429174,10.903128642703496,128.08417391041615
28.258125046891315,87.30296191673244,22.259377286987224,165.90463183970735
34.68220638072995,42.9283089656945,38.398374825394995,214.29095024367336
27.32600971851448,88.25713307701402,21.667560346531967,162.09631705900463
19.952632861428775,33.704257798919535,34.7865264016199,157.4458629453723
24.705812681234306,72.15561198135526,37.74695824029452,179.12397398171572
19.779953604231025,37.65528752878605,26.957886168442474,148.75090136517022
29.456286064169674,26.687534534536603,7.18706280098596,112.83780233391789
27.141880721775614,67.58857318304041,28.65353292584657,176.00641139049253
18.636499344142013,55.224659172608014,17.099290264399247,130.98735988192192
18.984305497881063,23.616352308029278,28.19708848222435,141.93458630620398
19.826994076749997,42.35954690999431,35.153601095357295,162.00141570618624
21.26501480977644,84.82429609507271,6.181838366900694,108.5917339073997
15.89762032945436,67.99736454335859,33.070149626335045,158.34868049933357
15.26457625810588,55.08683341977473,18.624201625205433,128.16991692890392
33.8946404458282,70.2909032314879,16.48232483738624,172.59194728481708
31.78199397599223,46.1985127495514,25.12011098535916,178.88443442675361
31.45520486064664,43.3810269530358,39.94052599327509,205.73210286988777
16.380151852256326,27.975672818958973,49.84173809805792,168.71087929292142
17.321452810138325,68.57944758724929,17.894426536284463,134.40945459267664
33.67974837025234,26.874622233420453,0.5654343340050272,99.45223181923907
23.83667409603909,73.87201059063125,35.676351635229864,175.9472643458112
33.89472517566159,86.11415158916705,30.36543714606377,202.10549069667533
17.252184586984413,46.70439052695591,25.159916384249154,147.5667464648962
15.608470793081713,74.9341242199669,11.435680256782293,123.13310394051052
15.255129594148611,72.20583923931069,27.384200313267165,150.28424469259153
25.366593047274733,85.96341464545259,46.36311628968187,190.95406155145594
33.04806552221349,89.13170421592967,22.23222071626808,188.25140197215597
17.80089624268458,66.70817521876444,27.447475502331976,147.61397242277633
32.17344109858992,50.94193259012967,46.07518635461471,215.1424021728672
22.516424380158817,35.488899903811664,0.5600557694117603,73.87872309897944
22.595715603584594,38.95136126952127,8.977193539708345,108.824015159607
30.069442213191934,49.4043868705613,28.4874115581645,176.01240371607327
28.573201876537944,41.10808093022058,27.303124831522886,173.85383039717112
17.643235550500474,53.84283450263458,42.49814391459218,167.11291368321008
24.535077510166563,45.43683596975475,0.9012126582220115,79.74946335475467
18.84032501935898,38.98550642688827,49.7305757045805,179.22403068524665
28.963234280394904,22.607771642993725,21.64735605977011,151.97801834988968
17.522715725915305,38.63049628508119,24.83330904716754,141.2552432714759
24.356048240746784,57.426672842501766,28.050722651496613,162.010927026344
28.449209960500575,89.83552368628315,1.5761092653556463,104.47620624881078
21.24128089304041,74.54421957355756,46.337388567258415,182.83614357112438
33.107012839121275,45.637710419893196,25.58974971377093,184.96379200682608
32.79826752725725,48.42087753317534,34.65438793847865,200.56606527680626
27.76185451592905,81.70717336294044,11.749651027001896,143.10242026252303
17.399058834619396,81.54908488280364,20.63098375295175,142.82845645316718
